,label,score
2710,POSITIVE,0.9286914467811584
2711,NEGATIVE,0.9510264992713928
2712,POSITIVE,0.9311959743499756
2713,NEGATIVE,0.5806798934936523
2714,NEGATIVE,0.981978714466095
2715,NEGATIVE,0.9978995323181152
2716,NEGATIVE,0.999763548374176
2717,NEGATIVE,0.9906388521194458
2718,NEGATIVE,0.9928165674209595
2719,POSITIVE,0.9902917742729187
2720,POSITIVE,0.9985697269439697
2721,NEGATIVE,0.9983412027359009
2722,NEGATIVE,0.9975874423980713
2723,NEGATIVE,0.9969407320022583
2724,NEGATIVE,0.969343900680542
2725,NEGATIVE,0.9899572730064392
2726,NEGATIVE,0.9652230739593506
2727,NEGATIVE,0.9949504137039185
2728,NEGATIVE,0.9599812626838684
2729,POSITIVE,0.9888295531272888
2730,POSITIVE,0.7382882237434387
2731,NEGATIVE,0.9938797950744629
2732,NEGATIVE,0.9757678508758545
2733,POSITIVE,0.9975626468658447
2734,POSITIVE,0.9689224362373352
2735,POSITIVE,0.9446340203285217
2736,POSITIVE,0.9996128678321838
2737,NEGATIVE,0.9799697995185852
2738,POSITIVE,0.9913022518157959
2739,POSITIVE,0.9595922827720642
2740,POSITIVE,0.9309133291244507
2741,NEGATIVE,0.7443228363990784
2742,NEGATIVE,0.9846372008323669
2743,POSITIVE,0.9978000521659851
2744,POSITIVE,0.9978669881820679
2745,NEGATIVE,0.8125229477882385
2746,NEGATIVE,0.9996768236160278
2747,POSITIVE,0.9998624324798584
2748,NEGATIVE,0.995253324508667
2749,POSITIVE,0.9861413240432739
2750,NEGATIVE,0.999664306640625
2751,NEGATIVE,0.99908447265625
2752,POSITIVE,0.9996718168258667
2753,POSITIVE,0.9959325194358826
2754,NEGATIVE,0.6952319145202637
2755,POSITIVE,0.9839752912521362
2756,POSITIVE,0.5765542387962341
2757,NEGATIVE,0.9805216789245605
2758,NEGATIVE,0.9950748085975647
2759,NEGATIVE,0.9996204376220703
2760,POSITIVE,0.9974042773246765
2761,POSITIVE,0.9904376864433289
2762,NEGATIVE,0.999011754989624
2763,NEGATIVE,0.9004803895950317
2764,NEGATIVE,0.9954240918159485
2765,NEGATIVE,0.9836130142211914
2766,NEGATIVE,0.9968144297599792
2767,POSITIVE,0.9952925443649292
2768,NEGATIVE,0.8796738982200623
2769,NEGATIVE,0.9839116334915161
2770,POSITIVE,0.9984762072563171
2771,POSITIVE,0.9995313882827759
2772,POSITIVE,0.7892259359359741
2773,POSITIVE,0.9997218251228333
2774,NEGATIVE,0.9971133470535278
2775,POSITIVE,0.9994868040084839
2776,POSITIVE,0.9922388792037964
2777,POSITIVE,0.9852950572967529
2778,NEGATIVE,0.9873769283294678
2779,NEGATIVE,0.9995513558387756
2780,NEGATIVE,0.8919818997383118
2781,NEGATIVE,0.9993780851364136
2782,NEGATIVE,0.9984114170074463
2783,NEGATIVE,0.9965973496437073
2784,POSITIVE,0.9945352077484131
2785,POSITIVE,0.5314598679542542
2786,NEGATIVE,0.7463117241859436
2787,POSITIVE,0.9981367588043213
2788,NEGATIVE,0.8733042478561401
2789,POSITIVE,0.9970462918281555
2790,POSITIVE,0.9920819997787476
2791,POSITIVE,0.9954715967178345
2792,POSITIVE,0.9750910401344299
2793,NEGATIVE,0.8914280533790588
2794,POSITIVE,0.9933462142944336
2795,POSITIVE,0.9993056058883667
2796,POSITIVE,0.9950135350227356
2797,POSITIVE,0.9994605183601379
2798,POSITIVE,0.9975588321685791
2799,NEGATIVE,0.9282591342926025
2800,POSITIVE,0.987944483757019
2801,POSITIVE,0.9862828850746155
2802,POSITIVE,0.9880706071853638
2803,NEGATIVE,0.9929591417312622
2804,POSITIVE,0.9851443767547607
2805,POSITIVE,0.996189534664154
2806,NEGATIVE,0.8735583424568176
2807,NEGATIVE,0.5488942861557007
2808,POSITIVE,0.9963060617446899
2809,POSITIVE,0.8639915585517883
2810,NEGATIVE,0.9951436519622803
2811,NEGATIVE,0.9978367686271667
2812,POSITIVE,0.9965529441833496
2813,NEGATIVE,0.9994571805000305
2814,NEGATIVE,0.9572904706001282
2815,POSITIVE,0.7626022696495056
2816,NEGATIVE,0.9861509203910828
2817,POSITIVE,0.9995712637901306
2818,NEGATIVE,0.9799841046333313
2819,POSITIVE,0.9905988574028015
2820,POSITIVE,0.9986189603805542
2821,POSITIVE,0.979035496711731
2822,POSITIVE,0.9510024189949036
2823,NEGATIVE,0.7174733281135559
2824,NEGATIVE,0.9204321503639221
2825,POSITIVE,0.8388126492500305
2826,NEGATIVE,0.9967817068099976
2827,POSITIVE,0.9905141592025757
2828,POSITIVE,0.9994810223579407
2829,POSITIVE,0.9995879530906677
2830,NEGATIVE,0.8514852523803711
2831,POSITIVE,0.9989666938781738
2832,POSITIVE,0.9990200996398926
2833,POSITIVE,0.9986685514450073
2834,POSITIVE,0.9934369921684265
2835,NEGATIVE,0.9950098991394043
2836,NEGATIVE,0.9873462319374084
2837,POSITIVE,0.9982397556304932
2838,NEGATIVE,0.995226263999939
2839,NEGATIVE,0.9973999261856079
2840,POSITIVE,0.9970062375068665
2841,POSITIVE,0.9998835325241089
2842,POSITIVE,0.9989033937454224
2843,POSITIVE,0.9703856110572815
2844,POSITIVE,0.9971055388450623
2845,NEGATIVE,0.9990267753601074
2846,POSITIVE,0.9997808337211609
2847,NEGATIVE,0.967517614364624
2848,NEGATIVE,0.9275741577148438
2849,NEGATIVE,0.9879091382026672
2850,NEGATIVE,0.9956938028335571
2851,NEGATIVE,0.9625876545906067
2852,NEGATIVE,0.9986972212791443
2853,NEGATIVE,0.8290988206863403
2854,NEGATIVE,0.9774396419525146
2855,POSITIVE,0.9712151885032654
2856,NEGATIVE,0.9996479749679565
2857,NEGATIVE,0.985005259513855
2858,POSITIVE,0.9919540286064148
2859,POSITIVE,0.9988977909088135
2860,POSITIVE,0.5020986795425415
2861,POSITIVE,0.9997848868370056
2862,NEGATIVE,0.8488457798957825
2863,POSITIVE,0.9487364292144775
2864,NEGATIVE,0.9842652082443237
2865,POSITIVE,0.8839189410209656
2866,POSITIVE,0.9992527365684509
2867,POSITIVE,0.9997971653938293
2868,POSITIVE,0.9677587151527405
2869,POSITIVE,0.9997766613960266
2870,POSITIVE,0.992416501045227
2871,NEGATIVE,0.9955790638923645
2872,NEGATIVE,0.9561719298362732
2873,POSITIVE,0.9996880292892456
2874,NEGATIVE,0.9771973490715027
2875,POSITIVE,0.9669812917709351
2876,POSITIVE,0.5428506731987
2877,POSITIVE,0.9720991253852844
2878,NEGATIVE,0.998604953289032
2879,POSITIVE,0.9995840191841125
2880,POSITIVE,0.982110321521759
2881,POSITIVE,0.9998810291290283
2882,POSITIVE,0.9982840418815613
2883,NEGATIVE,0.9974206686019897
2884,POSITIVE,0.9163601994514465
2885,POSITIVE,0.9908769726753235
2886,POSITIVE,0.6018516421318054
2887,POSITIVE,0.9925370812416077
2888,POSITIVE,0.995319664478302
2889,NEGATIVE,0.9908411502838135
2890,NEGATIVE,0.9918525815010071
2891,NEGATIVE,0.99973064661026
2892,NEGATIVE,0.9666296243667603
2893,POSITIVE,0.7890715599060059
2894,POSITIVE,0.9917762279510498
2895,NEGATIVE,0.9988217949867249
2896,NEGATIVE,0.9651700854301453
2897,POSITIVE,0.9966962337493896
2898,POSITIVE,0.9995356798171997
2899,NEGATIVE,0.8698205947875977
2900,POSITIVE,0.9968079924583435
2901,NEGATIVE,0.8422410488128662
2902,POSITIVE,0.971778392791748
2903,NEGATIVE,0.9566699266433716
2904,POSITIVE,0.9977560639381409
2905,POSITIVE,0.9996635913848877
2906,POSITIVE,0.9985719919204712
2907,NEGATIVE,0.9990320205688477
2908,POSITIVE,0.9872129559516907
2909,NEGATIVE,0.9805346131324768
2910,NEGATIVE,0.9990125894546509
2911,NEGATIVE,0.9996966123580933
2912,NEGATIVE,0.9885854125022888
2913,POSITIVE,0.9959444403648376
2914,POSITIVE,0.9953786134719849
2915,POSITIVE,0.999616265296936
2916,POSITIVE,0.9919227957725525
2917,POSITIVE,0.9966250658035278
2918,POSITIVE,0.9994636178016663
2919,POSITIVE,0.9984649419784546
2920,POSITIVE,0.9741360545158386
2921,POSITIVE,0.9992013573646545
2922,POSITIVE,0.9233682751655579
2923,POSITIVE,0.9994457364082336
2924,NEGATIVE,0.6026936769485474
2925,NEGATIVE,0.9497624635696411
2926,NEGATIVE,0.9947439432144165
2927,NEGATIVE,0.9610556364059448
2928,POSITIVE,0.999799907207489
2929,POSITIVE,0.9968379735946655
2930,POSITIVE,0.9742122888565063
2931,POSITIVE,0.9419474601745605
2932,NEGATIVE,0.999749481678009
2933,NEGATIVE,0.9886642098426819
2934,POSITIVE,0.9995493292808533
2935,POSITIVE,0.9517442584037781
2936,POSITIVE,0.9526177644729614
2937,NEGATIVE,0.8376071453094482
2938,NEGATIVE,0.9851372241973877
2939,NEGATIVE,0.8594505786895752
2940,NEGATIVE,0.638280987739563
2941,NEGATIVE,0.9953033924102783
2942,NEGATIVE,0.9955215454101562
2943,POSITIVE,0.9997656941413879
2944,POSITIVE,0.9985311031341553
2945,NEGATIVE,0.5655533671379089
2946,NEGATIVE,0.993225634098053
2947,POSITIVE,0.5350469350814819
2948,NEGATIVE,0.7536031603813171
2949,POSITIVE,0.9918674826622009
2950,POSITIVE,0.9874891638755798
2951,NEGATIVE,0.8130896687507629
2952,POSITIVE,0.9936243295669556
2953,NEGATIVE,0.9565310478210449
2954,NEGATIVE,0.8995441198348999
2955,NEGATIVE,0.9930739402770996
2956,NEGATIVE,0.9861225485801697
2957,NEGATIVE,0.9927825927734375
2958,NEGATIVE,0.6243690252304077
2959,POSITIVE,0.9909939169883728
2960,POSITIVE,0.9994912147521973
2961,NEGATIVE,0.9960078001022339
2962,NEGATIVE,0.9911119341850281
2963,POSITIVE,0.9991393089294434
2964,POSITIVE,0.9548985362052917
2965,POSITIVE,0.9994993209838867
2966,POSITIVE,0.9944175481796265
2967,NEGATIVE,0.9986869692802429
2968,POSITIVE,0.9996229410171509
2969,NEGATIVE,0.8996778726577759
2970,POSITIVE,0.9938941597938538
2971,POSITIVE,0.9940405488014221
2972,POSITIVE,0.9839479327201843
2973,POSITIVE,0.9944922924041748
2974,NEGATIVE,0.9982888102531433
2975,POSITIVE,0.6062647700309753
2976,POSITIVE,0.9788072109222412
2977,POSITIVE,0.9986405968666077
2978,POSITIVE,0.9963098168373108
2979,NEGATIVE,0.7053654193878174
2980,POSITIVE,0.9987179040908813
2981,POSITIVE,0.9691034555435181
2982,POSITIVE,0.9958297610282898
2983,NEGATIVE,0.9988139867782593
2984,NEGATIVE,0.9977139234542847
2985,POSITIVE,0.9907757639884949
2986,NEGATIVE,0.9656363129615784
2987,POSITIVE,0.9898781776428223
2988,NEGATIVE,0.9912788271903992
2989,POSITIVE,0.7727803587913513
2990,POSITIVE,0.6100434064865112
2991,NEGATIVE,0.9877421855926514
2992,POSITIVE,0.9939644932746887
2993,NEGATIVE,0.9959873557090759
2994,POSITIVE,0.9983327984809875
2995,NEGATIVE,0.9991175532341003
2996,POSITIVE,0.9988889098167419
2997,NEGATIVE,0.8083680272102356
2998,POSITIVE,0.9885509610176086
2999,POSITIVE,0.7077330946922302
3000,POSITIVE,0.9549685716629028
3001,NEGATIVE,0.9991788268089294
3002,NEGATIVE,0.9990105628967285
3003,NEGATIVE,0.9896990656852722
3004,POSITIVE,0.9844197630882263
3005,POSITIVE,0.9992000460624695
3006,NEGATIVE,0.8845487833023071
3007,POSITIVE,0.9753073453903198
3008,POSITIVE,0.9881919026374817
3009,POSITIVE,0.9709765315055847
3010,POSITIVE,0.9993571639060974
3011,POSITIVE,0.9955928921699524
3012,POSITIVE,0.9764446020126343
3013,POSITIVE,0.9904223680496216
3014,POSITIVE,0.999495267868042
3015,POSITIVE,0.9968369007110596
3016,POSITIVE,0.9983853101730347
3017,POSITIVE,0.9016664624214172
3018,POSITIVE,0.9986249208450317
3019,POSITIVE,0.809670627117157
3020,NEGATIVE,0.9939694404602051
3021,POSITIVE,0.9952443242073059
3022,POSITIVE,0.9998319149017334
3023,POSITIVE,0.9920673370361328
3024,POSITIVE,0.9937371015548706
3025,POSITIVE,0.9998096823692322
3026,POSITIVE,0.9996941089630127
3027,POSITIVE,0.9943971633911133
3028,POSITIVE,0.9809322357177734
3029,POSITIVE,0.9996784925460815
3030,POSITIVE,0.9472677111625671
3031,POSITIVE,0.99970942735672
3032,NEGATIVE,0.9983175992965698
3033,NEGATIVE,0.6575137972831726
3034,POSITIVE,0.9821788668632507
3035,POSITIVE,0.9897818565368652
3036,NEGATIVE,0.9050975441932678
3037,POSITIVE,0.995465874671936
3038,NEGATIVE,0.957520604133606
3039,POSITIVE,0.9926143884658813
3040,POSITIVE,0.9844340682029724
3041,POSITIVE,0.521922767162323
3042,POSITIVE,0.9995253086090088
3043,POSITIVE,0.986735999584198
3044,POSITIVE,0.9960063099861145
3045,NEGATIVE,0.9072924256324768
3046,NEGATIVE,0.9953052997589111
3047,POSITIVE,0.9967092275619507
3048,NEGATIVE,0.9000222682952881
3049,POSITIVE,0.7726439833641052
3050,NEGATIVE,0.998063862323761
3051,POSITIVE,0.9987384676933289
3052,POSITIVE,0.9874345660209656
3053,POSITIVE,0.9967947602272034
3054,POSITIVE,0.9920749664306641
3055,POSITIVE,0.9971799850463867
3056,POSITIVE,0.9998438358306885
3057,POSITIVE,0.9992585778236389
3058,POSITIVE,0.8185648322105408
3059,NEGATIVE,0.9829093217849731
3060,POSITIVE,0.9993476271629333
3061,POSITIVE,0.9997190833091736
3062,NEGATIVE,0.9157003164291382
3063,POSITIVE,0.9996433258056641
3064,POSITIVE,0.9991164803504944
3065,NEGATIVE,0.9982197880744934
3066,POSITIVE,0.9991675615310669
3067,POSITIVE,0.9990280866622925
3068,NEGATIVE,0.9908218383789062
3069,POSITIVE,0.9981618523597717
3070,POSITIVE,0.9972652196884155
3071,POSITIVE,0.893095850944519
3072,POSITIVE,0.9990091323852539
3073,NEGATIVE,0.958599328994751
3074,NEGATIVE,0.9958427548408508
3075,POSITIVE,0.9956082701683044
3076,NEGATIVE,0.9993335604667664
3077,NEGATIVE,0.9673181176185608
3078,POSITIVE,0.7673117518424988
3079,POSITIVE,0.922235906124115
3080,NEGATIVE,0.9907408952713013
3081,NEGATIVE,0.6435009837150574
3082,POSITIVE,0.997368574142456
3083,NEGATIVE,0.9891178011894226
3084,POSITIVE,0.9854653477668762
3085,NEGATIVE,0.9539690017700195
3086,NEGATIVE,0.994148850440979
3087,POSITIVE,0.9994736313819885
3088,POSITIVE,0.9879069328308105
3089,POSITIVE,0.8951961398124695
3090,NEGATIVE,0.9992544054985046
3091,NEGATIVE,0.9915506839752197
3092,POSITIVE,0.9997346997261047
3093,POSITIVE,0.9997050166130066
3094,NEGATIVE,0.8981245160102844
3095,NEGATIVE,0.994945228099823
3096,POSITIVE,0.9984732270240784
3097,POSITIVE,0.9987806677818298
3098,POSITIVE,0.9997852444648743
3099,POSITIVE,0.9997438788414001
3100,POSITIVE,0.9996582269668579
3101,NEGATIVE,0.9952644109725952
3102,POSITIVE,0.9998674392700195
3103,NEGATIVE,0.9322571158409119
3104,POSITIVE,0.9841691255569458
3105,POSITIVE,0.9971580505371094
3106,POSITIVE,0.9998289346694946
3107,NEGATIVE,0.9984855055809021
3108,POSITIVE,0.9995461106300354
3109,NEGATIVE,0.9835297465324402
3110,POSITIVE,0.9973090887069702
3111,NEGATIVE,0.9981389045715332
3112,NEGATIVE,0.9982116222381592
3113,POSITIVE,0.9453822374343872
3114,NEGATIVE,0.9994908571243286
3115,NEGATIVE,0.9997594952583313
3116,POSITIVE,0.9978421926498413
3117,POSITIVE,0.9770038723945618
3118,POSITIVE,0.9905022382736206
3119,NEGATIVE,0.9985619187355042
3120,NEGATIVE,0.9920929074287415
3121,POSITIVE,0.9984745383262634
3122,NEGATIVE,0.9924348592758179
3123,NEGATIVE,0.9495905637741089
3124,NEGATIVE,0.9965335130691528
3125,POSITIVE,0.9897527694702148
3126,POSITIVE,0.9988352656364441
3127,POSITIVE,0.9997617602348328
3128,POSITIVE,0.9997367262840271
3129,NEGATIVE,0.9795204401016235
3130,POSITIVE,0.9750825762748718
3131,POSITIVE,0.9991922974586487
3132,POSITIVE,0.5075340867042542
3133,NEGATIVE,0.7266038060188293
3134,NEGATIVE,0.9994470477104187
3135,POSITIVE,0.9933242201805115
3136,NEGATIVE,0.9993506073951721
3137,NEGATIVE,0.9799271821975708
3138,NEGATIVE,0.9994009733200073
3139,POSITIVE,0.9997599720954895
3140,POSITIVE,0.9477952718734741
3141,POSITIVE,0.9769423007965088
3142,NEGATIVE,0.9883439540863037
3143,NEGATIVE,0.9990634322166443
3144,POSITIVE,0.9996036887168884
3145,POSITIVE,0.9965519905090332
3146,POSITIVE,0.9978383183479309
3147,NEGATIVE,0.9994989633560181
3148,NEGATIVE,0.9880532622337341
3149,POSITIVE,0.9894459843635559
3150,POSITIVE,0.9997574687004089
3151,POSITIVE,0.9936449527740479
3152,NEGATIVE,0.9976836442947388
3153,POSITIVE,0.9955012202262878
3154,POSITIVE,0.9488545060157776
3155,POSITIVE,0.9893941283226013
3156,POSITIVE,0.9994053840637207
3157,NEGATIVE,0.9961817264556885
3158,NEGATIVE,0.9907076358795166
3159,NEGATIVE,0.9997957348823547
3160,NEGATIVE,0.9991017580032349
3161,NEGATIVE,0.9987016916275024
3162,NEGATIVE,0.8359854221343994
3163,NEGATIVE,0.9980462789535522
3164,NEGATIVE,0.991680920124054
3165,NEGATIVE,0.9997585415840149
3166,POSITIVE,0.9934526681900024
3167,NEGATIVE,0.8860393166542053
3168,POSITIVE,0.9838021993637085
3169,NEGATIVE,0.9903894066810608
3170,POSITIVE,0.8331000804901123
3171,POSITIVE,0.990019679069519
3172,NEGATIVE,0.800804615020752
3173,NEGATIVE,0.9977169036865234
3174,POSITIVE,0.9934038519859314
3175,NEGATIVE,0.9907536506652832
3176,NEGATIVE,0.9990332126617432
3177,NEGATIVE,0.9879107475280762
3178,NEGATIVE,0.9554405212402344
3179,NEGATIVE,0.9954425096511841
3180,NEGATIVE,0.9985364675521851
3181,NEGATIVE,0.9684385657310486
3182,POSITIVE,0.9993420243263245
3183,POSITIVE,0.998664379119873
3184,POSITIVE,0.9985467791557312
3185,POSITIVE,0.999885082244873
3186,POSITIVE,0.9990158081054688
3187,POSITIVE,0.9969590902328491
3188,NEGATIVE,0.7829351425170898
3189,POSITIVE,0.9921228289604187
3190,POSITIVE,0.9248520731925964
3191,POSITIVE,0.9994608759880066
3192,POSITIVE,0.9968644976615906
3193,POSITIVE,0.9071307182312012
3194,POSITIVE,0.9997738003730774
3195,POSITIVE,0.9925714135169983
3196,NEGATIVE,0.9951356053352356
3197,NEGATIVE,0.9809618592262268
3198,NEGATIVE,0.9997771382331848
3199,NEGATIVE,0.9918640851974487
3200,POSITIVE,0.9897992610931396
3201,POSITIVE,0.9946115016937256
3202,POSITIVE,0.9983333945274353
3203,NEGATIVE,0.9966104626655579
3204,NEGATIVE,0.9988971948623657
3205,NEGATIVE,0.993300199508667
3206,POSITIVE,0.9958860278129578
3207,NEGATIVE,0.9977479577064514
3208,POSITIVE,0.9998158812522888
3209,NEGATIVE,0.9871602058410645
3210,POSITIVE,0.9995812773704529
3211,NEGATIVE,0.9259911775588989
3212,POSITIVE,0.8275525569915771
3213,NEGATIVE,0.9975971579551697
3214,NEGATIVE,0.9997736811637878
3215,NEGATIVE,0.721863865852356
3216,NEGATIVE,0.9949095845222473
3217,NEGATIVE,0.9997242093086243
3218,NEGATIVE,0.9821610450744629
3219,NEGATIVE,0.9216139912605286
3220,NEGATIVE,0.9461660385131836
3221,NEGATIVE,0.9622856974601746
3222,NEGATIVE,0.996171772480011
3223,POSITIVE,0.9883033037185669
3224,NEGATIVE,0.5982418060302734
3225,POSITIVE,0.9750763177871704
3226,POSITIVE,0.9527214169502258
3227,POSITIVE,0.9958897233009338
3228,POSITIVE,0.9955189228057861
3229,POSITIVE,0.9989404082298279
3230,POSITIVE,0.9972519278526306
3231,POSITIVE,0.991224467754364
3232,NEGATIVE,0.5848995447158813
3233,POSITIVE,0.9993175268173218
3234,POSITIVE,0.9959916472434998
3235,POSITIVE,0.9173185229301453
3236,POSITIVE,0.998251736164093
3237,POSITIVE,0.7162906527519226
3238,POSITIVE,0.9890167713165283
3239,NEGATIVE,0.9936466217041016
3240,POSITIVE,0.9308645725250244
3241,NEGATIVE,0.9371674060821533
3242,POSITIVE,0.9838336110115051
3243,POSITIVE,0.9943863153457642
3244,NEGATIVE,0.8666167259216309
3245,NEGATIVE,0.9510242342948914
3246,POSITIVE,0.9730405807495117
3247,NEGATIVE,0.9420987367630005
3248,NEGATIVE,0.9996645450592041
3249,NEGATIVE,0.9586438536643982
3250,POSITIVE,0.9957311749458313
3251,POSITIVE,0.992972731590271
3252,POSITIVE,0.9941455125808716
3253,NEGATIVE,0.8475132584571838
3254,NEGATIVE,0.7752501368522644
3255,POSITIVE,0.9312078356742859
3256,POSITIVE,0.999617338180542
3257,NEGATIVE,0.9908728003501892
3258,POSITIVE,0.9462562203407288
3259,NEGATIVE,0.9977321624755859
3260,NEGATIVE,0.9782642126083374
3261,POSITIVE,0.9886853694915771
3262,POSITIVE,0.9983593821525574
3263,NEGATIVE,0.9905287623405457
3264,NEGATIVE,0.9306111335754395
3265,POSITIVE,0.5963621139526367
3266,NEGATIVE,0.9994595646858215
3267,NEGATIVE,0.9665868282318115
3268,POSITIVE,0.999765932559967
3269,POSITIVE,0.9954338669776917
3270,NEGATIVE,0.9312842488288879
3271,POSITIVE,0.9994631409645081
3272,NEGATIVE,0.9932358860969543
3273,POSITIVE,0.9916843175888062
3274,NEGATIVE,0.9958030581474304
3275,NEGATIVE,0.9748708009719849
3276,POSITIVE,0.9998561143875122
3277,NEGATIVE,0.9985290765762329
3278,NEGATIVE,0.9996196031570435
3279,POSITIVE,0.9997187256813049
3280,POSITIVE,0.9972025156021118
3281,POSITIVE,0.9998170733451843
3282,POSITIVE,0.9766111373901367
3283,POSITIVE,0.9806123375892639
3284,NEGATIVE,0.901240885257721
3285,NEGATIVE,0.9989966750144958
3286,NEGATIVE,0.9823253750801086
3287,POSITIVE,0.9985779523849487
3288,POSITIVE,0.9974688291549683
3289,POSITIVE,0.9986581802368164
3290,POSITIVE,0.9996211528778076
3291,NEGATIVE,0.9482101798057556
3292,POSITIVE,0.9998306035995483
3293,POSITIVE,0.9992079138755798
3294,POSITIVE,0.9998679161071777
3295,POSITIVE,0.783226728439331
3296,POSITIVE,0.9985609650611877
3297,NEGATIVE,0.906518816947937
3298,NEGATIVE,0.5302295088768005
3299,POSITIVE,0.994976282119751
3300,POSITIVE,0.9885463714599609
3301,POSITIVE,0.9996144771575928
3302,POSITIVE,0.9500830173492432
3303,NEGATIVE,0.9941537976264954
3304,NEGATIVE,0.999473512172699
3305,POSITIVE,0.9924323558807373
3306,POSITIVE,0.9967967867851257
3307,NEGATIVE,0.979288637638092
3308,POSITIVE,0.9947656393051147
3309,POSITIVE,0.9879841804504395
3310,POSITIVE,0.9098933339118958
3311,NEGATIVE,0.8594505786895752
3312,POSITIVE,0.992889404296875
3313,POSITIVE,0.9979921579360962
3314,POSITIVE,0.9084093570709229
3315,POSITIVE,0.9998366832733154
3316,POSITIVE,0.9940541386604309
3317,POSITIVE,0.982093095779419
3318,POSITIVE,0.9776654243469238
3319,POSITIVE,0.9984251260757446
3320,POSITIVE,0.992291271686554
3321,POSITIVE,0.9985201954841614
3322,POSITIVE,0.9998230338096619
3323,POSITIVE,0.9973334074020386
3324,POSITIVE,0.9935367703437805
3325,POSITIVE,0.996515154838562
3326,NEGATIVE,0.9994897842407227
3327,POSITIVE,0.9812501072883606
3328,POSITIVE,0.9849666357040405
3329,NEGATIVE,0.9934020638465881
3330,NEGATIVE,0.9680212736129761
3331,POSITIVE,0.903574526309967
3332,POSITIVE,0.9985139966011047
3333,POSITIVE,0.9967378973960876
3334,POSITIVE,0.8756412267684937
3335,POSITIVE,0.9995865225791931
3336,POSITIVE,0.9640711545944214
3337,NEGATIVE,0.5998166799545288
3338,POSITIVE,0.9959755539894104
3339,NEGATIVE,0.9926546812057495
3340,NEGATIVE,0.999319314956665
3341,POSITIVE,0.9990518689155579
3342,NEGATIVE,0.9126895070075989
3343,POSITIVE,0.9988107681274414
3344,POSITIVE,0.9952940344810486
3345,POSITIVE,0.9995443224906921
3346,POSITIVE,0.9735143780708313
3347,NEGATIVE,0.9870660901069641
3348,POSITIVE,0.9937092065811157
3349,NEGATIVE,0.8605397939682007
3350,POSITIVE,0.9884357452392578
3351,POSITIVE,0.9939591884613037
3352,NEGATIVE,0.9284634590148926
3353,POSITIVE,0.5807782411575317
3354,NEGATIVE,0.6353814005851746
3355,NEGATIVE,0.9828119874000549
3356,NEGATIVE,0.9868990182876587
3357,POSITIVE,0.9997103810310364
3358,NEGATIVE,0.9818187952041626
3359,NEGATIVE,0.9933195114135742
3360,NEGATIVE,0.9894422292709351
3361,POSITIVE,0.9988973140716553
3362,NEGATIVE,0.9975186586380005
3363,POSITIVE,0.9984412789344788
3364,NEGATIVE,0.9990863800048828
3365,POSITIVE,0.9917791485786438
3366,NEGATIVE,0.9131894111633301
3367,POSITIVE,0.5679389238357544
3368,NEGATIVE,0.9943236112594604
3369,POSITIVE,0.9865297079086304
3370,NEGATIVE,0.9968294501304626
3371,POSITIVE,0.9534446597099304
3372,POSITIVE,0.9893200397491455
3373,POSITIVE,0.99208003282547
3374,POSITIVE,0.9569639563560486
3375,POSITIVE,0.9995476603507996
3376,NEGATIVE,0.995830237865448
3377,NEGATIVE,0.6172499656677246
3378,POSITIVE,0.6621786952018738
3379,NEGATIVE,0.9978189468383789
3380,POSITIVE,0.9626500010490417
3381,POSITIVE,0.5798944234848022
3382,POSITIVE,0.9471223950386047
3383,POSITIVE,0.9683116674423218
3384,POSITIVE,0.9965391159057617
3385,POSITIVE,0.9994686245918274
3386,POSITIVE,0.9898191094398499
3387,NEGATIVE,0.9989078044891357
3388,POSITIVE,0.9997584223747253
3389,POSITIVE,0.9996955394744873
3390,NEGATIVE,0.5731701850891113
3391,POSITIVE,0.9986000657081604
3392,POSITIVE,0.9940337538719177
3393,POSITIVE,0.9995842576026917
3394,POSITIVE,0.9267751574516296
3395,NEGATIVE,0.9355218410491943
3396,NEGATIVE,0.9795663952827454
3397,POSITIVE,0.9993320107460022
3398,NEGATIVE,0.814704179763794
3399,POSITIVE,0.9092638492584229
3400,NEGATIVE,0.8541564345359802
3401,NEGATIVE,0.577430784702301
3402,POSITIVE,0.9987457990646362
3403,POSITIVE,0.9995148181915283
3404,NEGATIVE,0.9961161613464355
3405,POSITIVE,0.9989010095596313
3406,POSITIVE,0.9962179064750671
3407,NEGATIVE,0.9495769143104553
3408,POSITIVE,0.9995980858802795
3409,NEGATIVE,0.9976813793182373
3410,POSITIVE,0.8283227682113647
3411,NEGATIVE,0.9306463599205017
3412,POSITIVE,0.9754061698913574
3413,NEGATIVE,0.9353728294372559
3414,POSITIVE,0.9961684346199036
3415,POSITIVE,0.9994051456451416
3416,NEGATIVE,0.9942604303359985
3417,NEGATIVE,0.9907857179641724
3418,POSITIVE,0.9956696033477783
3419,POSITIVE,0.9994537234306335
3420,POSITIVE,0.9992225170135498
3421,NEGATIVE,0.9993225336074829
3422,NEGATIVE,0.9644914865493774
3423,NEGATIVE,0.9986246824264526
3424,POSITIVE,0.6230603456497192
3425,NEGATIVE,0.9937663078308105
3426,NEGATIVE,0.9988995790481567
3427,POSITIVE,0.989003598690033
3428,POSITIVE,0.7589426040649414
3429,POSITIVE,0.9923374056816101
3430,NEGATIVE,0.9780722856521606
3431,POSITIVE,0.999131977558136
3432,POSITIVE,0.9991280436515808
3433,NEGATIVE,0.9995967745780945
